model,task,route_family,subspace_dim,budget_mode,n,rho_mean,movement_mean,safe_rate,minimal_energy_median
distilgpt2,factual_error_prompt,random,2,same_epsilon,12,0.6541465404647705,0.0030298120982025084,0.0,
distilgpt2,factual_error_prompt,random,2,same_fisher_output_energy,12,0.6541465404647705,0.18922137937883107,0.5833333333333334,0.0006250000000000001
distilgpt2,factual_error_prompt,random,4,same_epsilon,12,0.8932844577781721,0.0023372313738299175,0.0,
distilgpt2,factual_error_prompt,random,4,same_fisher_output_energy,12,0.8932844577781721,0.19315289456384357,0.4166666666666667,0.0015625000000000003
distilgpt2,factual_error_prompt,state_pca,1,same_epsilon,12,0.4755634447654557,0.0031847665131973825,0.0,
distilgpt2,factual_error_prompt,state_pca,1,same_fisher_output_energy,12,0.4755634447654557,0.18892112129809502,0.6666666666666666,0.0006250000000000001
distilgpt2,factual_error_prompt,state_pca,2,same_epsilon,12,0.7365111094136972,0.004023137592956236,0.08333333333333333,0.0001662607900879764
distilgpt2,factual_error_prompt,state_pca,2,same_fisher_output_energy,12,0.7365111094136972,0.08375906518454045,0.5833333333333334,0.0006250000000000001
distilgpt2,factual_error_prompt,state_pca,4,same_epsilon,12,0.8896082909658077,0.0034808544187125545,0.08333333333333333,3.5108286786211325e-05
distilgpt2,factual_error_prompt,state_pca,4,same_fisher_output_energy,12,0.8896082909658077,0.10817046885721916,0.6666666666666666,0.0006250000000000001
distilgpt2,masked_factual_cloze,delta_pca,1,same_epsilon,12,0.3173276736974236,0.005275755560830299,0.08333333333333333,0.00020418449884259315
distilgpt2,masked_factual_cloze,delta_pca,1,same_fisher_output_energy,12,0.3173276736974236,0.11502826771067722,0.4166666666666667,0.0025000000000000005
distilgpt2,masked_factual_cloze,delta_pca,2,same_epsilon,12,0.5152763087836953,0.004833676613567861,0.08333333333333333,0.00019818338481608785
distilgpt2,masked_factual_cloze,delta_pca,2,same_fisher_output_energy,12,0.5152763087836953,0.1111153211415528,0.5,0.0025000000000000005
distilgpt2,masked_factual_cloze,delta_pca,4,same_epsilon,12,0.7810214633988198,0.003904492315943577,0.0,
distilgpt2,masked_factual_cloze,delta_pca,4,same_fisher_output_energy,12,0.7810214633988198,0.10992389110826782,0.5,0.0015625000000000003
distilgpt2,masked_factual_cloze,random,1,same_epsilon,12,0.41029954523322737,0.003548378436011334,0.08333333333333333,0.0005050171445477538
distilgpt2,masked_factual_cloze,random,1,same_fisher_output_energy,12,0.41029954523322737,0.12325385245842642,0.5,0.0015625000000000003
distilgpt2,masked_factual_cloze,random,2,same_epsilon,12,0.5237455713738576,0.0028014865412225643,0.0,
distilgpt2,masked_factual_cloze,random,2,same_fisher_output_energy,12,0.5237455713738576,0.1202738312822299,0.5,0.0006250000000000001
distilgpt2,masked_factual_cloze,random,4,same_epsilon,12,0.7963358675840612,0.003046761678741624,0.0,
distilgpt2,masked_factual_cloze,random,4,same_fisher_output_energy,12,0.7963358675840612,0.06754490432043413,0.3333333333333333,0.0025000000000000005
distilgpt2,masked_factual_cloze,state_pca,1,same_epsilon,12,0.2827426873497921,0.0046006719608931365,0.0,
distilgpt2,masked_factual_cloze,state_pca,1,same_fisher_output_energy,12,0.2827426873497921,0.09664950549359362,0.75,0.0006250000000000001
distilgpt2,masked_factual_cloze,state_pca,2,same_epsilon,12,0.5681306844039776,0.005312640488659531,0.16666666666666666,0.00030876583851774766
distilgpt2,masked_factual_cloze,state_pca,2,same_fisher_output_energy,12,0.5681306844039776,0.07570122595017596,0.5,0.0006250000000000001
distilgpt2,masked_factual_cloze,state_pca,4,same_epsilon,12,0.8007071042237374,0.004286199819626365,0.08333333333333333,0.00035284357416395866
distilgpt2,masked_factual_cloze,state_pca,4,same_fisher_output_energy,12,0.8007071042237374,0.08264055166998859,0.5,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,delta_pca,1,same_epsilon,12,0.2037165748422517,0.0013585443200916554,0.0,
microsoft/phi-2,ambiguous_prompt,delta_pca,1,same_fisher_output_energy,12,0.2037165748422517,0.10167273632186775,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,ambiguous_prompt,delta_pca,2,same_epsilon,12,0.4660173879770944,0.0016059327746525593,0.0,
microsoft/phi-2,ambiguous_prompt,delta_pca,2,same_fisher_output_energy,12,0.4660173879770944,0.14560629859521337,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,ambiguous_prompt,delta_pca,4,same_epsilon,12,0.8453059144181836,0.0013379944910155335,0.0,
microsoft/phi-2,ambiguous_prompt,delta_pca,4,same_fisher_output_energy,12,0.8453059144181836,0.11241360242893801,0.5,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,random,1,same_epsilon,12,0.22891794271728436,0.003059599884956623,0.08333333333333333,0.00012806915163595092
microsoft/phi-2,ambiguous_prompt,random,1,same_fisher_output_energy,12,0.22891794271728436,0.07996343630265536,0.4166666666666667,0.0015625000000000003
microsoft/phi-2,ambiguous_prompt,random,2,same_epsilon,12,0.47189933727245986,0.001416283399383193,0.0,
microsoft/phi-2,ambiguous_prompt,random,2,same_fisher_output_energy,12,0.47189933727245986,0.11024043734517092,0.5,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,random,4,same_epsilon,12,0.8524021997730387,0.002192838531351271,0.0,
microsoft/phi-2,ambiguous_prompt,random,4,same_fisher_output_energy,12,0.8524021997730387,0.1304201289706367,0.75,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,state_pca,1,same_epsilon,12,0.4192207063867204,0.0017613804792878107,0.0,
microsoft/phi-2,ambiguous_prompt,state_pca,1,same_fisher_output_energy,12,0.4192207063867204,0.14550651391354152,0.75,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,state_pca,2,same_epsilon,12,0.6967421045255632,0.0019853999735836847,0.0,
microsoft/phi-2,ambiguous_prompt,state_pca,2,same_fisher_output_energy,12,0.6967421045255632,0.14245431888407645,0.75,0.0006250000000000001
microsoft/phi-2,ambiguous_prompt,state_pca,4,same_epsilon,12,0.7853290545770748,0.0015582021723141253,0.0,
microsoft/phi-2,ambiguous_prompt,state_pca,4,same_fisher_output_energy,12,0.7853290545770748,0.12034026444803536,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,decoder_completion,delta_pca,1,same_epsilon,6,0.2580396869972355,0.002691720472841682,0.0,
microsoft/phi-2,decoder_completion,delta_pca,1,same_fisher_output_energy,6,0.2580396869972355,0.08102435379978494,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,decoder_completion,delta_pca,2,same_epsilon,6,0.40272934761033047,0.0024797647077389184,0.0,
microsoft/phi-2,decoder_completion,delta_pca,2,same_fisher_output_energy,6,0.40272934761033047,0.08538884432309486,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,decoder_completion,delta_pca,4,same_epsilon,6,0.8225660159640689,0.0025249578205977508,0.0,
microsoft/phi-2,decoder_completion,delta_pca,4,same_fisher_output_energy,6,0.8225660159640689,0.10188393393032909,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,decoder_completion,random,1,same_epsilon,6,0.17099838446561336,0.001900085129048712,0.0,
microsoft/phi-2,decoder_completion,random,1,same_fisher_output_energy,6,0.17099838446561336,0.06147074139996367,0.16666666666666666,0.0025000000000000005
microsoft/phi-2,decoder_completion,random,2,same_epsilon,6,0.3552661727759315,0.001741289911848613,0.0,
microsoft/phi-2,decoder_completion,random,2,same_fisher_output_energy,6,0.3552661727759315,0.09109106980936595,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,decoder_completion,random,4,same_epsilon,6,0.8134963880711613,0.001981734619097527,0.0,
microsoft/phi-2,decoder_completion,random,4,same_fisher_output_energy,6,0.8134963880711613,0.05394183095637567,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,decoder_completion,state_pca,1,same_epsilon,6,0.4447475364395619,0.0028478899470144405,0.0,
microsoft/phi-2,decoder_completion,state_pca,1,same_fisher_output_energy,6,0.4447475364395619,0.12207030357055897,0.5,0.0015625000000000003
microsoft/phi-2,decoder_completion,state_pca,2,same_epsilon,6,0.7041566341566917,0.003164108815895942,0.0,
microsoft/phi-2,decoder_completion,state_pca,2,same_fisher_output_energy,6,0.7041566341566917,0.1285676748705359,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,decoder_completion,state_pca,4,same_epsilon,6,0.8931339194468505,0.0018726554802724893,0.0,
microsoft/phi-2,decoder_completion,state_pca,4,same_fisher_output_energy,6,0.8931339194468505,0.12543277918566434,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,delta_pca,1,same_epsilon,12,0.19447837662097164,0.0015493604891869347,0.0,
microsoft/phi-2,decoder_qa_completion,delta_pca,1,same_fisher_output_energy,12,0.19447837662097164,0.0986042765039478,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,decoder_qa_completion,delta_pca,2,same_epsilon,12,0.509831384178646,0.0019448418273547974,0.0,
microsoft/phi-2,decoder_qa_completion,delta_pca,2,same_fisher_output_energy,12,0.509831384178646,0.11198896064050563,0.5,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,delta_pca,4,same_epsilon,12,0.7417069614669201,0.0016654811585617043,0.0,
microsoft/phi-2,decoder_qa_completion,delta_pca,4,same_fisher_output_energy,12,0.7417069614669201,0.12657839564626158,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,random,1,same_epsilon,12,0.2939523691023516,0.0017090561793536737,0.0,
microsoft/phi-2,decoder_qa_completion,random,1,same_fisher_output_energy,12,0.2939523691023516,0.0640947478451574,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,decoder_qa_completion,random,2,same_epsilon,12,0.5972352999163841,0.0023587449218114343,0.0,
microsoft/phi-2,decoder_qa_completion,random,2,same_fisher_output_energy,12,0.5972352999163841,0.10158755706936586,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,random,4,same_epsilon,12,0.8640497785061947,0.0025341309021628517,0.0,
microsoft/phi-2,decoder_qa_completion,random,4,same_fisher_output_energy,12,0.8640497785061947,0.18329119759583148,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,state_pca,1,same_epsilon,12,0.33754319944030176,0.0014172679147909754,0.0,
microsoft/phi-2,decoder_qa_completion,state_pca,1,same_fisher_output_energy,12,0.33754319944030176,0.07746820624257587,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,state_pca,2,same_epsilon,12,0.4734687551464099,0.001705780548309092,0.0,
microsoft/phi-2,decoder_qa_completion,state_pca,2,same_fisher_output_energy,12,0.4734687551464099,0.08321309550528412,0.75,0.0006250000000000001
microsoft/phi-2,decoder_qa_completion,state_pca,4,same_epsilon,12,0.6915683964091975,0.0014834441181343777,0.0,
microsoft/phi-2,decoder_qa_completion,state_pca,4,same_fisher_output_energy,12,0.6915683964091975,0.07631737139051614,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,factual_error_prompt,delta_pca,1,same_epsilon,12,0.34133040650002006,0.0027514795963159513,0.0,
microsoft/phi-2,factual_error_prompt,delta_pca,1,same_fisher_output_energy,12,0.34133040650002006,0.09144745546634385,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,factual_error_prompt,delta_pca,2,same_epsilon,12,0.5017277807735859,0.0032726716946568277,0.0,
microsoft/phi-2,factual_error_prompt,delta_pca,2,same_fisher_output_energy,12,0.5017277807735859,0.11296070918410701,0.75,0.0006250000000000001
microsoft/phi-2,factual_error_prompt,delta_pca,4,same_epsilon,12,0.7484121771927517,0.002019261316747909,0.0,
microsoft/phi-2,factual_error_prompt,delta_pca,4,same_fisher_output_energy,12,0.7484121771927517,0.08632932267778441,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,factual_error_prompt,random,1,same_epsilon,12,0.23622188645444372,0.0026343255640009036,0.08333333333333333,0.00015733968788861398
microsoft/phi-2,factual_error_prompt,random,1,same_fisher_output_energy,12,0.23622188645444372,0.07559837473632704,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,factual_error_prompt,random,2,same_epsilon,12,0.5218221463801095,0.002076616916625871,0.0,
microsoft/phi-2,factual_error_prompt,random,2,same_fisher_output_energy,12,0.5218221463801095,0.08843203017298644,0.6666666666666666,0.0006250000000000001
microsoft/phi-2,factual_error_prompt,random,4,same_epsilon,12,0.7931526777016521,0.0019306289611340233,0.0,
microsoft/phi-2,factual_error_prompt,random,4,same_fisher_output_energy,12,0.7931526777016521,0.07618498021091318,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,factual_error_prompt,state_pca,1,same_epsilon,12,0.22426356016417467,0.0015602540280107065,0.0,
microsoft/phi-2,factual_error_prompt,state_pca,1,same_fisher_output_energy,12,0.22426356016417467,0.07009828341486458,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,factual_error_prompt,state_pca,2,same_epsilon,12,0.3161772993108481,0.0016817718983302237,0.0,
microsoft/phi-2,factual_error_prompt,state_pca,2,same_fisher_output_energy,12,0.3161772993108481,0.059201267323756274,0.25,0.0025000000000000005
microsoft/phi-2,factual_error_prompt,state_pca,4,same_epsilon,12,0.756637646130676,0.0017587755544607546,0.0,
microsoft/phi-2,factual_error_prompt,state_pca,4,same_fisher_output_energy,12,0.756637646130676,0.06603762176007187,0.25,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,delta_pca,1,same_epsilon,12,0.1885679429918964,0.0013559307959879474,0.0,
microsoft/phi-2,masked_factual_cloze,delta_pca,1,same_fisher_output_energy,12,0.1885679429918964,0.055268825508215234,0.25,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,delta_pca,2,same_epsilon,12,0.33881684235537635,0.0014186615852933941,0.0,
microsoft/phi-2,masked_factual_cloze,delta_pca,2,same_fisher_output_energy,12,0.33881684235537635,0.06155997077141279,0.25,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,delta_pca,4,same_epsilon,12,0.825642452125673,0.0019496571616695695,0.0,
microsoft/phi-2,masked_factual_cloze,delta_pca,4,same_fisher_output_energy,12,0.825642452125673,0.08463185606061284,0.5833333333333334,0.0006250000000000001
microsoft/phi-2,masked_factual_cloze,random,1,same_epsilon,12,0.2143919471255057,0.0026886998229299444,0.0,
microsoft/phi-2,masked_factual_cloze,random,1,same_fisher_output_energy,12,0.2143919471255057,0.05852212000564743,0.16666666666666666,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,random,2,same_epsilon,12,0.4188103874048046,0.001841745451922977,0.0,
microsoft/phi-2,masked_factual_cloze,random,2,same_fisher_output_energy,12,0.4188103874048046,0.07257579145634796,0.3333333333333333,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,random,4,same_epsilon,12,0.8450935460255836,0.0015604429583112773,0.0,
microsoft/phi-2,masked_factual_cloze,random,4,same_fisher_output_energy,12,0.8450935460255836,0.0746630297024242,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,state_pca,1,same_epsilon,12,0.2945756612921511,0.002315952727107088,0.0,
microsoft/phi-2,masked_factual_cloze,state_pca,1,same_fisher_output_energy,12,0.2945756612921511,0.07617217337120875,0.4166666666666667,0.0025000000000000005
microsoft/phi-2,masked_factual_cloze,state_pca,2,same_epsilon,12,0.4406250196293193,0.002431857909503954,0.0,
microsoft/phi-2,masked_factual_cloze,state_pca,2,same_fisher_output_energy,12,0.4406250196293193,0.07407202357391121,0.4166666666666667,0.0015625000000000003
microsoft/phi-2,masked_factual_cloze,state_pca,4,same_epsilon,12,0.7560754757494909,0.002290858277162624,0.0,
microsoft/phi-2,masked_factual_cloze,state_pca,4,same_fisher_output_energy,12,0.7560754757494909,0.07920616608120379,0.4166666666666667,0.0025000000000000005
