split,target_review_cost,contrast,metric,rho_policy,control,delta_rho_minus_control
grouped_prompt,0.35,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6511742614683791,0.6169409974557033,0.03423326401267579
grouped_prompt,0.35,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7174103674103675,0.7849317349317348,-0.06752136752136739
grouped_prompt,0.35,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.3754680363339107,0.40340516083300465,-0.027937124499093968
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.34882573853162085,0.3481991864344805,0.0006265520971403538
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6511742614683791,0.6518008135655194,-0.0006265520971403538
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7174103674103675,0.7196470196470196,-0.002236652236652148
grouped_prompt,0.35,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.3754680363339107,0.3606930939273893,0.014774942406521385
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.34882573853162085,0.33713454301689594,0.011691195514724917
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6511742614683791,0.6628654569831041,-0.011691195514724972
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7174103674103675,0.6957893957893957,0.021620971620971763
grouped_prompt,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.3754680363339107,0.36605371770906575,0.00941431862484493
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.34882573853162085,0.41804831878361287,-0.06922258025199202
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6511742614683791,0.5819516812163871,0.06922258025199202
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7174103674103675,0.8497835497835499,-0.1323731823731824
grouped_prompt,0.35,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.3754680363339107,0.44275022437161654,-0.06728218803770586
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.35366568914956015,0.3624633431085044,-0.008797653958944274
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6463343108504399,0.6375366568914956,0.008797653958944274
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.8363636363636364,0.8909090909090909,-0.05454545454545445
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.18368983957219254,0.19973262032085562,-0.016042780748663082
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.35366568914956015,0.33607038123167154,0.017595307917888603
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6463343108504399,0.6639296187683285,-0.017595307917888547
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.8363636363636364,0.7272727272727273,0.10909090909090913
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.18368983957219254,0.15401069518716576,0.02967914438502678
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.35366568914956015,0.32727272727272727,0.026392961876832877
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6463343108504399,0.6727272727272727,-0.02639296187683282
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.8363636363636364,0.6727272727272727,0.1636363636363637
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.18368983957219254,0.13796791443850268,0.04572192513368986
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.35366568914956015,0.36246334310850437,-0.008797653958944218
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6463343108504399,0.6375366568914956,0.008797653958944274
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.8363636363636364,0.8909090909090909,-0.05454545454545445
leave_one_model_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.18368983957219254,0.19732620320855615,-0.013636363636363613
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.35366568914956015,0.3624633431085044,-0.008797653958944274
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6463343108504399,0.6375366568914956,0.008797653958944274
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.8363636363636364,0.8909090909090909,-0.05454545454545445
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.18609625668449195,0.19973262032085562,-0.013636363636363669
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.35366568914956015,0.33607038123167154,0.017595307917888603
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6463343108504399,0.6639296187683285,-0.017595307917888547
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.8363636363636364,0.7272727272727273,0.10909090909090913
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.18609625668449195,0.15401069518716576,0.03208556149732619
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.35366568914956015,0.32727272727272727,0.026392961876832877
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6463343108504399,0.6727272727272727,-0.02639296187683282
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.8363636363636364,0.6727272727272727,0.1636363636363637
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.18609625668449195,0.13796791443850268,0.048128342245989275
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.35366568914956015,0.36246334310850437,-0.008797653958944218
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6463343108504399,0.6375366568914956,0.008797653958944274
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.8363636363636364,0.8909090909090909,-0.05454545454545445
leave_one_model_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.18609625668449195,0.19732620320855615,-0.0112299465240642
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3448680351906158,0.3624633431085044,-0.017595307917888603
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6551319648093841,0.6375366568914956,0.017595307917888436
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7818181818181817,0.8909090909090909,-0.10909090909090913
leave_one_model_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.17005347593582887,0.19973262032085562,-0.02967914438502675
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3448680351906158,0.33607038123167154,0.008797653958944274
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6551319648093841,0.6639296187683285,-0.008797653958944385
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7818181818181817,0.7272727272727273,0.05454545454545445
leave_one_model_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.17005347593582887,0.15401069518716576,0.01604278074866311
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3448680351906158,0.32727272727272727,0.017595307917888547
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6551319648093841,0.6727272727272727,-0.01759530791788866
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7818181818181817,0.6727272727272727,0.10909090909090902
leave_one_model_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.17005347593582887,0.13796791443850268,0.03208556149732619
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.14393939393939395,0.14393939393939395,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.8560606060606061,0.8560606060606061,0.0
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3448680351906158,0.36246334310850437,-0.017595307917888547
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6551319648093841,0.6375366568914956,0.017595307917888436
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7818181818181817,0.8909090909090909,-0.10909090909090913
leave_one_model_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.17005347593582887,0.19732620320855615,-0.027272727272727282
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3838383838383838,0.36363636363636365,0.020202020202020166
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6161616161616161,0.6363636363636364,-0.02020202020202022
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.8484848484848485,0.7878787878787878,0.06060606060606066
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.3252673796791444,0.29558823529411765,0.029679144385026723
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3838383838383838,0.3333333333333333,0.0505050505050505
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6161616161616161,0.6666666666666666,-0.0505050505050505
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.8484848484848485,0.696969696969697,0.1515151515151515
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.3252673796791444,0.24986631016042782,0.07540106951871656
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3838383838383838,0.3434343434343434,0.04040404040404039
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6161616161616161,0.6565656565656566,-0.04040404040404044
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.8484848484848485,0.7272727272727273,0.12121212121212122
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.3252673796791444,0.26350267379679143,0.061764705882352944
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3838383838383838,0.3939393939393939,-0.01010101010101011
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6161616161616161,0.6060606060606061,0.010101010101010055
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.8484848484848485,0.8787878787878788,-0.030303030303030276
leave_one_model_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.3252673796791444,0.338903743315508,-0.013636363636363613
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.36363636363636365,0.36363636363636365,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6363636363636364,0.6363636363636364,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7878787878787878,0.7878787878787878,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.29558823529411765,0.29558823529411765,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.36363636363636365,0.3333333333333333,0.03030303030303033
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6363636363636364,0.6666666666666666,-0.030303030303030276
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7878787878787878,0.696969696969697,0.09090909090909083
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.29558823529411765,0.24986631016042782,0.045721925133689834
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.36363636363636365,0.3434343434343434,0.02020202020202022
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6363636363636364,0.6565656565656566,-0.02020202020202022
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7878787878787878,0.7272727272727273,0.06060606060606055
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.29558823529411765,0.26350267379679143,0.03208556149732622
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.36363636363636365,0.3939393939393939,-0.030303030303030276
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6363636363636364,0.6060606060606061,0.030303030303030276
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7878787878787878,0.8787878787878788,-0.09090909090909094
leave_one_model_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.29558823529411765,0.338903743315508,-0.043315508021390337
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3434343434343434,0.36363636363636365,-0.02020202020202022
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6565656565656566,0.6363636363636364,0.02020202020202022
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7272727272727273,0.7878787878787878,-0.06060606060606055
leave_one_model_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.2728609625668449,0.29558823529411765,-0.022727272727272763
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3434343434343434,0.3333333333333333,0.01010101010101011
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6565656565656566,0.6666666666666666,-0.010101010101010055
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7272727272727273,0.696969696969697,0.030303030303030276
leave_one_model_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.2728609625668449,0.24986631016042782,0.02299465240641707
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3434343434343434,0.3434343434343434,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6565656565656566,0.6565656565656566,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7272727272727273,0.7272727272727273,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.2728609625668449,0.26350267379679143,0.009358288770053458
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3434343434343434,0.3939393939393939,-0.0505050505050505
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6565656565656566,0.6060606060606061,0.0505050505050505
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7272727272727273,0.8787878787878788,-0.1515151515151515
leave_one_model_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.2728609625668449,0.338903743315508,-0.0660427807486631
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3883399209486166,0.3883399209486166,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6116600790513834,0.6116600790513834,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7902097902097902,0.7902097902097902,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.4211229946524064,0.4211229946524064,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3883399209486166,0.36462450592885376,0.02371541501976282
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6116600790513834,0.6353754940711464,-0.02371541501976293
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7902097902097902,0.7482517482517483,0.04195804195804187
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.4211229946524064,0.3890374331550802,0.032085561497326165
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3883399209486166,0.3651185770750988,0.023221343873517764
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6116600790513834,0.6348814229249011,-0.023221343873517708
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7902097902097902,0.7465034965034965,0.04370629370629375
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.4211229946524064,0.3961229946524064,0.024999999999999967
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3883399209486166,0.3883399209486166,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6116600790513834,0.6116600790513834,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7902097902097902,0.7902097902097902,0.0
leave_one_model_out,0.35,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.4211229946524064,0.4211229946524064,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3532608695652174,0.3883399209486166,-0.035079051383399174
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6467391304347827,0.6116600790513834,0.035079051383399285
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7255244755244755,0.7902097902097902,-0.06468531468531469
