model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm,direction,sign,epsilon,latent_step_norm,fisher_output_energy,direction_output_energy_unit,first_order_entropy,directional_success,candidate_mass_before_full_vocab,candidate_mass_after_full_vocab,candidate_mass_retention_ratio,full_vocab_top5_jaccard,full_vocab_top10_jaccard,candidate_set_kl,entropy_after,delta_entropy,abs_delta_entropy,varentropy_after,delta_varentropy,abs_delta_varentropy,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,cluster_distribution_l1,embedding_centroid_delta_norm,selected_logit_l2,selected_prob_l1,selected_kl_before_after,rank_displacement_mean,top5_jaccard,selected_top1_changed,target_in_topk,target_correct_changed,delta_target_prob_topk,non_target_mass_delta,source,top10_jaccard,case_id,prompt,target,mode,hidden_step_norm,entropy_before,varentropy_before,confidence_before,confidence_after,delta_confidence,semantic_entropy_proxy_before,semantic_density_uncertainty_before,semantic_density_uncertainty_after,delta_semantic_density_uncertainty,haloscope_style_consistency_risk_before,haloscope_style_consistency_risk_after,delta_haloscope_style_consistency_risk,selected_top1_before,selected_top1_after,target_in_topm,target_top1_before,target_top1_after,target_prob_before,target_prob_after,delta_target_prob,top1_token_before,top1_token_after,entropy_efficiency,varentropy_efficiency,_unit_id,_route_id,candidate_policy
microsoft/phi-2,microsoft_phi-2:generative_open:4:1:layer16,generative_open,scene,,16,random,8,,,,0.6638800766179342,,,,,,,,,,,,,accessible_ls,increase,0.05,2.678348289197071,0.05,,,,,,,,,,2.426590007433329,0.0336774692788242,0.0336774692788242,0.631200831841656,-0.0483397262736993,0.0483397262736993,1.2641942164537978,0.0180251113683804,,,,,,,1.0,0,,,,,decoder_main,1.0,generative_open:4:1,"In a school hallway, a student may notice the",,fisher_output_equal,2.678348289197071,2.3929125381545053,0.6795405581153553,0.1921420255681197,0.18223432143105,-0.0099077041370697,1.2461691050854171,0.3314971516797399,0.3342732124315131,0.0027760607517731,0.7544083727945812,0.7647772262913208,0.0103688534967396,5400.0,5400.0,0.0,,,0.0,0.0,0.0,differences,differences,0.673549385576484,0.966794525473986,decoder_main::microsoft/phi-2::microsoft_phi-2:generative_open:4:1:layer16::generative_open::scene::nan::increase,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:generative_open:4:1:layer31,generative_open,scene,,31,random,8,,,,0.6072837074127074,,,,,,,,,,,,,accessible_ls,decrease,0.05,7.553939917193496,0.05,,,,,,,,,,2.4665883420197368,-0.0271961405686247,0.0271961405686247,0.5151986478975817,0.0435063843721444,0.0435063843721444,1.351416144969409,-0.0077184322694823,,,,,,,1.0,0,,,,,decoder_main,1.0,generative_open:4:1,"In a school hallway, a student may notice the",,fisher_output_equal,7.553939917193495,2.493784482588361,0.4716922635254372,0.1908937004271947,0.2030423475817618,0.012148647154567,1.3591345772388914,0.347014195415275,0.3452405755646774,-0.0017736198505975,0.822247044718103,0.8141483891415178,-0.0080986555765851,4931.0,4931.0,0.0,,,0.0,0.0,0.0,presence,presence,0.543922811372494,0.8701276874428879,decoder_main::microsoft/phi-2::microsoft_phi-2:generative_open:4:1:layer31::generative_open::scene::nan::decrease,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:generative_open:4:1:layer31,generative_open,scene,,31,random,8,,,,0.6072837074127074,,,,,,,,,,,,,accessible_ls,increase,0.05,7.553939917193496,0.05,,,,,,,,,,2.519975155393886,0.0261906728055243,0.0261906728055243,0.4285857519775452,-0.043106511547892,0.043106511547892,1.365914395003182,0.0067798177642905,,,,,,,0.6666666666666666,0,,,,,decoder_main,1.0,generative_open:4:1,"In a school hallway, a student may notice the",,fisher_output_equal,7.553939917193495,2.493784482588361,0.4716922635254372,0.1908937004271947,0.1787803404238835,-0.0121133600033112,1.3591345772388914,0.347014195415275,0.3487090481447258,0.0016948527294508,0.822247044718103,0.8299046822379577,0.0076576375198547,4931.0,4931.0,0.0,,,0.0,0.0,0.0,presence,presence,0.523813456110486,0.86213023095784,decoder_main::microsoft/phi-2::microsoft_phi-2:generative_open:4:1:layer31::generative_open::scene::nan::increase,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa,science,,16,random,8,,,,0.6119322621256758,,,,,,,,,,,,,accessible_ls,decrease,0.05,5.521329992074371,0.05,,,,,,,,,,1.607324048381084,-0.0378361020696391,0.0378361020696391,1.3436015225431182,-0.0041330961178212,0.0041330961178212,0.9088873322156312,-0.0200844975590337,,,,,,,1.0,0,,0.0,,,decoder_main,0.8181818181818182,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,fisher_output_equal,5.52132999207437,1.6451601504507232,1.3477346186609394,0.3985607508957474,0.4093219166869923,0.0107611657912449,0.928971829774665,0.2645779655497283,0.2612814038351965,-0.0032965617145318,0.5688833254637844,0.5575458026188553,-0.011337522844929,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,The,The,0.756722041392782,0.082661922356424,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:2:1:layer16::token_level_qa::science::nan::decrease,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa,science,,16,random,8,,,,0.6119322621256758,,,,,,,,,,,,,accessible_ls,increase,0.05,5.521329992074371,0.05,,,,,,,,,,1.6980602308689117,0.0529000804181885,0.0529000804181885,1.3437409820492867,-0.0039936366116526,0.0039936366116526,0.9546896647471648,0.0257178349724999,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,fisher_output_equal,5.52132999207437,1.6451601504507232,1.3477346186609394,0.3985607508957474,0.386535275378882,-0.0120254755168653,0.928971829774665,0.2645779655497283,0.2688506501862412,0.0042726846365128,0.5688833254637844,0.5812629331724073,0.0123796077086228,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,The,The,1.05800160836377,0.079872732233052,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:2:1:layer16::token_level_qa::science::nan::increase,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer31,token_level_qa,science,,31,random,8,,,,0.968706374328048,,,,,,,,,,,,,accessible_ls,decrease,0.05,43.28843847970022,0.05,,,,,,,,,,0.0999184047838539,-0.0177923747247572,0.0177923747247572,0.4716021730395475,-0.068349064861088,0.068349064861088,0.0807663328926315,-0.0134686885643003,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,fisher_output_equal,43.28843847970022,0.1177107795086112,0.5399512379006356,0.9810358910905688,0.9841992620248948,0.0031633709343262,0.0942350214569318,0.0144908107523168,0.0121353225874913,-0.0023554881648254,0.0422820830146353,0.0360865512168311,-0.0061955317978041,8706.0,8706.0,1.0,1.0,1.0,0.9811602677088392,0.9842932842921942,0.0031330165833549,Mars,Mars,0.3558474944951439,1.36698129722176,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:2:1:layer31::token_level_qa::science::nan::decrease,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer31,token_level_qa,science,,31,random,8,,,,0.968706374328048,,,,,,,,,,,,,accessible_ls,increase,0.05,43.28843847970022,0.05,,,,,,,,,,0.1821834551580267,0.0644726756494155,0.0644726756494155,0.7626634501616029,0.2227122122609672,0.2227122122609672,0.1427951120728475,0.0485600906159157,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,fisher_output_equal,43.28843847970022,0.1177107795086112,0.5399512379006356,0.9810358910905688,0.968810643527118,-0.0122252475634506,0.0942350214569318,0.0144908107523168,0.0235438842751668,0.00905307352285,0.0422820830146353,0.0650778239084092,0.0227957408937739,8706.0,8706.0,1.0,1.0,1.0,0.9811602677088392,0.9690517092885744,-0.0121085584202648,Mars,Mars,1.28945351298831,4.454244245219344,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:2:1:layer31::token_level_qa::science::nan::increase,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa,culture,,16,random,8,,,,0.8006347305370384,,,,,,,,,,,,,accessible_ls,decrease,0.05,3.1080520206676368,0.05,,,,,,,,,,2.134515458534905,-0.0471919181405815,0.0471919181405815,1.1913393984243197,0.0701857674971107,0.0701857674971107,1.1030698674401482,-0.0287234354763685,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,fisher_output_equal,3.1080520206676363,2.181707376675486,1.1211536309272088,0.3268541658747694,0.3445771774344996,0.0177230115597302,1.1317933029165168,0.3103576697130756,0.3054445646668887,-0.0049131050461869,0.6302634629650387,0.6109712777633871,-0.0192921852016515,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,The,The,0.94383836281163,1.403715349942214,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:4:2:layer16::token_level_qa::culture::nan::decrease,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa,culture,,16,random,8,,,,0.8006347305370384,,,,,,,,,,,,,accessible_ls,increase,0.05,3.1080520206676368,0.05,,,,,,,,,,2.229063037125313,0.0473556604498264,0.0473556604498264,1.0474106410845925,-0.0737429898426162,0.0737429898426162,1.1598453390423715,0.0280520361258547,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,fisher_output_equal,3.1080520206676363,2.181707376675486,1.1211536309272088,0.3268541658747694,0.3092109401104178,-0.0176432257643516,1.1317933029165168,0.3103576697130756,0.3151383955117603,0.0047807257986847,0.6302634629650387,0.6494194734663361,0.0191560105012974,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,The,The,0.947113208996528,1.4748597968523238,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:4:2:layer16::token_level_qa::culture::nan::increase,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer31,token_level_qa,culture,,31,random,8,,,,0.97833705532396,,,,,,,,,,,,,accessible_ls,decrease,0.05,13.285376878506709,0.05,,,,,,,,,,0.3498958966690641,-0.0454861982086738,0.0454861982086738,1.0243628212039717,-0.0828265758353672,0.0828265758353672,0.3293854688176714,-0.039884159678889,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,fisher_output_equal,13.28537687850671,0.395382094877738,1.1071893970393387,0.9145452442484872,0.926189724555283,0.0116444803067957,0.3692696284965604,0.0630465526193746,0.05491496895971,-0.0081315836596645,0.1754893657249933,0.1553762711315141,-0.0201130945934792,3977.0,3977.0,1.0,0.0,0.0,0.0271209672744079,0.0233602727291942,-0.0037606945452137,William,William,0.909723964173476,1.656531516707344,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:4:2:layer31::token_level_qa::culture::nan::decrease,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer31,token_level_qa,culture,,31,random,8,,,,0.97833705532396,,,,,,,,,,,,,accessible_ls,increase,0.05,13.285376878506709,0.05,,,,,,,,,,0.4549160323920034,0.0595339375142654,0.0595339375142654,1.2089781076923116,0.1017887106529729,0.1017887106529729,0.4201352812169175,0.0508656527203571,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,fisher_output_equal,13.28537687850671,0.395382094877738,1.1071893970393387,0.9145452442484872,0.8989896628595522,-0.015555581388935,0.3692696284965604,0.0630465526193746,0.0737006869251584,0.0106541343057837,0.1754893657249933,0.2014661413132736,0.0259767755882802,3977.0,3977.0,1.0,0.0,0.0,0.0271209672744079,0.0319897664081962,0.0048687991337883,William,William,1.190678750285308,2.035774213059458,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:4:2:layer31::token_level_qa::culture::nan::increase,31::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:7:0:layer16,token_level_qa,animal,,16,random,8,,,,0.7079324029409765,,,,,,,,,,,,,accessible_ls,decrease,0.05,3.5703585092453727,0.05,,,,,,,,,,1.2339918690192166,-0.0444002793831184,0.0444002793831184,1.3820306115047836,-0.0308744790549395,0.0308744790549395,0.3817593038743297,-0.0359197386690903,,,,,,,1.0,0,,0.0,,,decoder_main,0.8181818181818182,token_level_qa:7:0,"Question: What animal barks?
Answer:",dog,fisher_output_equal,3.570358509245372,1.278392148402335,1.4129050905597231,0.544674254867867,0.5556657137781758,0.0109914589103087,0.4176790425434201,0.2026711528303983,0.1971366522331048,-0.0055345005972935,0.1989909541600917,0.1805079666445831,-0.0184829875155086,23998.0,23998.0,0.0,0.0,0.0,0.0,0.0,0.0,Answer,Answer,0.8880055876623679,0.6174895810987899,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:7:0:layer16::token_level_qa::animal::nan::decrease,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:7:0:layer16,token_level_qa,animal,,16,random,8,,,,0.7079324029409765,,,,,,,,,,,,,accessible_ls,increase,0.05,3.5703585092453727,0.05,,,,,,,,,,1.3342857587707462,0.0558936103684111,0.0558936103684111,1.4420938639510106,0.0291887733912874,0.0291887733912874,0.4628246362501605,0.0451455937067404,,,,,,,0.6666666666666666,0,,0.0,,,decoder_main,0.8181818181818182,token_level_qa:7:0,"Question: What animal barks?
Answer:",dog,fisher_output_equal,3.570358509245372,1.278392148402335,1.4129050905597231,0.544674254867867,0.5309156902318342,-0.0137585646360328,0.4176790425434201,0.2026711528303983,0.2096617297230198,0.0069905768926215,0.1989909541600917,0.2225549957838048,0.023564041623713,23998.0,23998.0,0.0,0.0,0.0,0.0,0.0,0.0,Answer,Answer,1.117872207368222,0.583775467825748,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:7:0:layer16::token_level_qa::animal::nan::increase,16::random::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:7:0:layer31,token_level_qa,animal,,31,state_pca,8,,,,0.8474388788137089,,,,,,,,,,,,,accessible_ls,decrease,0.05,15.46480473033536,0.05,,,,,,,,,,1.3115294220072056,-0.0405157546884618,0.0405157546884618,0.8898525613711018,-0.0094556424792314,0.0094556424792314,0.671356167133105,-0.0194324265340251,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:7:0,"Question: What animal barks?
Answer:",dog,fisher_output_equal,15.464804730335365,1.3520451766956674,0.8993082038503333,0.5021642682086874,0.5204070440709644,0.0182427758622769,0.6907885936671301,0.2564551148324298,0.2510220079980498,-0.0054331068343799,0.4055503059878015,0.3916544869569948,-0.0138958190308067,317.0,317.0,1.0,0.0,0.0,0.1998198646954829,0.1939633724988382,-0.0058564921966446,A,A,0.810315093769236,0.1891128495846279,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:7:0:layer31::token_level_qa::animal::nan::decrease,31::state_pca::8::nan::nan,low_rho_route
microsoft/phi-2,microsoft_phi-2:token_level_qa:7:0:layer31,token_level_qa,animal,,31,state_pca,8,,,,0.8474388788137089,,,,,,,,,,,,,accessible_ls,increase,0.05,15.46480473033536,0.05,,,,,,,,,,1.3992179589570268,0.0471727822613594,0.0471727822613594,0.9210651137112724,0.021756909860939,0.021756909860939,0.7129376149038614,0.0221490212367313,,,,,,,1.0,0,,0.0,,,decoder_main,1.0,token_level_qa:7:0,"Question: What animal barks?
Answer:",dog,fisher_output_equal,15.464804730335365,1.3520451766956674,0.8993082038503333,0.5021642682086874,0.4830012011663569,-0.0191630670423305,0.6907885936671301,0.2564551148324298,0.2618756304859977,0.0054205156535679,0.4055503059878015,0.4203218397239523,0.0147715337361508,317.0,317.0,1.0,0.0,0.0,0.1998198646954829,0.2045880537350115,0.0047681890395286,A,A,0.943455645227188,0.4351381972187799,decoder_main::microsoft/phi-2::microsoft_phi-2:token_level_qa:7:0:layer31::token_level_qa::animal::nan::increase,31::state_pca::8::nan::nan,low_rho_route
bert-base-uncased,0,ambiguous_open,open,ambiguous,4,delta_pca,8,0.0,32.0,8.0,0.4102842364827992,0.1767937900531259,0.2541118464117495,3.267521779819905,0.4309056364648754,0.1192986653291641,0.5189743041992188,0.1274040732740375,2.2657894087455164,0.3569370718684702,0.0758019560470321,0.1904290424396678,35.702343234061885,accessible_ls,decrease,0.05,0.3362151940469209,0.05,0.148714278489812,-0.0210234268170727,1.0,0.2349317818879286,0.2390715025831014,1.017620947927546,1.0,1.0,0.0012409105232206,3.2450760799601595,-0.0224456998597459,0.0224456998597459,0.4850372942316449,0.0541316577667694,0.0541316577667694,1.3468350958537885,-0.0050561338584369,0.0182088760400643,0.0139595840590103,0.2700330920511633,0.0408494368902411,0.0012409108268323,0.0141129032258064,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448913997194918,1.0826331553353878,mlm_topk32::bert-base-uncased::0::ambiguous_open::open::ambiguous::decrease,4::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,0,ambiguous_open,open,ambiguous,4,delta_pca,8,0.0,32.0,8.0,0.4102842364827992,0.1767937900531259,0.2541118464117495,3.267521779819905,0.4309056364648754,0.1192986653291641,0.5189743041992188,0.1274040732740375,2.2657894087455164,0.3569370718684702,0.0758019560470321,0.1904290424396678,35.702343234061885,accessible_ls,increase,0.05,0.3362151940469209,0.05,0.148714278489812,0.0210234268170727,1.0,0.2349317818879286,0.2306716497987508,0.9818665143773098,1.0,1.0,0.0012579034805947,3.287097023491926,0.0195752436720204,0.0195752436720204,0.3835677768561064,-0.0473378596087689,0.0473378596087689,1.356500483999641,0.0046092542874156,0.0183359216274938,0.01358484340795,0.2789179233202725,0.0407737549590723,0.0012579033440553,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3915048734404079,0.946757192175378,mlm_topk32::bert-base-uncased::0::ambiguous_open::open::ambiguous::increase,4::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,10,factual_deep,antonym,correct,8,delta_pca,8,0.0,32.0,8.0,0.2089915594190785,0.1327330190004788,0.5023788456577349,3.1331868925653845,0.6351118646582122,0.1088252506154937,0.0099916458129882,0.1110740742456306,2.071289402508641,0.333277773404754,0.0397823279665431,0.0697519424411669,36.923443262509146,accessible_ls,decrease,0.05,0.6897557984377665,0.05,0.0724894232324619,-0.0182162715038285,1.0,0.1972601509080434,0.2028893211390823,1.0285367835577852,1.0,1.0,0.0012360294222914,3.1145502179066216,-0.0186366746587629,0.0186366746587629,0.6654183584147864,0.0303064937565741,0.0303064937565741,1.361130672419543,-0.0038723246094942,0.0217280004666898,0.0094469886730792,0.3243158695434996,0.0395856988397457,0.0012360294974951,0.034274193548387,1.0,1,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372733493175258,0.606129875131482,mlm_topk32::bert-base-uncased::10::factual_deep::antonym::correct::decrease,8::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,10,factual_deep,antonym,correct,8,delta_pca,8,0.0,32.0,8.0,0.2089915594190785,0.1327330190004788,0.5023788456577349,3.1331868925653845,0.6351118646582122,0.1088252506154937,0.0099916458129882,0.1110740742456306,2.071289402508641,0.333277773404754,0.0397823279665431,0.0697519424411669,36.923443262509146,accessible_ls,increase,0.05,0.6897557984377665,0.05,0.0724894232324619,0.0182162715038285,1.0,0.1972601509080434,0.1906306882156059,0.9663922862173618,1.0,1.0,0.0012611065444011,3.15086156733762,0.0176746747722353,0.0176746747722353,0.6042113156186493,-0.0309005490395629,0.0309005490395629,1.368303110830832,0.0033001138017942,0.0225767817411042,0.009832315556916,0.3270428866309328,0.040815405978377,0.0012611054889576,0.0221774193548387,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353493495444706,0.6180109807912579,mlm_topk32::bert-base-uncased::10::factual_deep::antonym::correct::increase,8::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,11,factual_simple,math,error,8,random,8,0.0,32.0,8.0,0.613666196219194,1.5125382455527598,0.9522190685563248,2.408791654882436,2.4647573141090886,0.4502496907240415,1.6758060455322266,0.082149306892079,2.0422199150957683,0.2866170038432455,0.194898262634264,0.431263412745257,31.128487697343417,accessible_ls,decrease,0.05,0.4216207121012834,0.05,0.1185899994115773,-0.061492646827746,1.0,0.4001651507297784,0.4093547859229147,1.0229646064290636,1.0,0.8181818181818182,0.0012271572807766,2.3468484404107786,-0.0619432144716576,0.0619432144716576,2.5876817197593533,0.1229244056502647,0.1229244056502647,1.1400170461568515,-0.0259666617598384,0.0379881032878771,0.025934192648102,0.2728831148117933,0.044379017579934,0.0012271571183789,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.238864289433152,2.458488113005294,mlm_topk32::bert-base-uncased::11::factual_simple::math::error::decrease,8::random::8::0.0::32.0,low_rho_route
bert-base-uncased,11,factual_simple,math,error,8,random,8,0.0,32.0,8.0,0.613666196219194,1.5125382455527598,0.9522190685563248,2.408791654882436,2.4647573141090886,0.4502496907240415,1.6758060455322266,0.082149306892079,2.0422199150957683,0.2866170038432455,0.194898262634264,0.431263412745257,31.128487697343417,accessible_ls,increase,0.05,0.4216207121012834,0.05,0.1185899994115773,0.061492646827746,1.0,0.4001651507297784,0.3906860104762018,0.9763119296213336,1.0,1.0,0.0012720075395813,2.469701324393661,0.0609096695112247,0.0609096695112247,2.3361801798225805,-0.128577134286508,0.128577134286508,1.1910932621443755,0.0251095542276855,0.0388635989653488,0.0264162132826239,0.2839084743594094,0.0454726287676331,0.001272008516359,0.0302419354838709,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.218193390224494,2.57154268573016,mlm_topk32::bert-base-uncased::11::factual_simple::math::error::increase,8::random::8::0.0::32.0,low_rho_route
bert-base-uncased,12,ambiguous_open,open,ambiguous,4,delta_pca,8,0.0,32.0,8.0,0.177578062047399,0.0194314688289395,0.0899934714193264,3.411465289369087,0.1094249402482657,0.0602469658395307,0.2152953147888183,0.1473528599274485,2.432948114349048,0.3838656795383621,0.0134284862893186,0.028171074563591,32.824832171042004,accessible_ls,decrease,0.05,0.6148354852469375,0.05,0.0813225670927539,-0.006969840175524,1.0,0.1538760565481981,0.1515778752509504,0.9850647245009956,0.6666666666666666,0.8181818181818182,0.0012317151786166,3.403433263815316,-0.0080320255537711,0.0080320255537711,0.1249253400394175,0.0155003997911518,0.0155003997911518,1.380651300600937,-0.0001524153732335,0.0168700706946266,0.0082110954740242,0.3988401306184929,0.0408588527967208,0.0012317150316873,0.0483870967741935,0.6666666666666666,0,0.0,0.0,,,mlm_topk32,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160640511075422,0.310007995823036,mlm_topk32::bert-base-uncased::12::ambiguous_open::open::ambiguous::decrease,4::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,12,ambiguous_open,open,ambiguous,4,delta_pca,8,0.0,32.0,8.0,0.177578062047399,0.0194314688289395,0.0899934714193264,3.411465289369087,0.1094249402482657,0.0602469658395307,0.2152953147888183,0.1473528599274485,2.432948114349048,0.3838656795383621,0.0134284862893186,0.028171074563591,32.824832171042004,accessible_ls,increase,0.05,0.6148354852469375,0.05,0.0813225670927539,0.006969840175524,1.0,0.1538760565481981,0.1553237999323755,1.0094085032892943,1.0,1.0,0.0012669868229982,3.4173163449715087,0.0058510556024216,0.0058510556024216,0.0977054445107876,-0.0117194957374781,0.0117194957374781,1.3804380739336644,-0.0003656420405062,0.0171693023480993,0.0083374482329869,0.4419921195896749,0.0413313167116081,0.001266985700185,0.0483870967741935,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117021112048432,0.2343899147495619,mlm_topk32::bert-base-uncased::12::ambiguous_open::open::ambiguous::increase,4::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,13,factual_deep,capital,correct,8,delta_pca,8,0.0,32.0,8.0,0.1827486500626069,0.0758896184810109,0.3393781192287468,3.2771494593374126,0.4152677377097582,0.1098919511715251,0.0923151969909668,0.0663108743078185,1.5496216149152398,0.2575089790819312,0.0277662426657552,0.0778344892662035,34.79467003565383,accessible_ls,decrease,0.05,0.6553807282060635,0.05,0.0762915323080404,-0.0137740352185743,1.0,0.1726239259442803,0.1724359400104731,0.9989110088142248,1.0,1.0,0.0012282411554707,3.262400964318193,-0.0147484950192198,0.0147484950192198,0.4508569123160035,0.0355891746062453,0.0355891746062453,1.3635046794067167,-0.0030136652042134,0.0187790643314463,0.0108771886826993,0.2694602133261379,0.0415316867226919,0.0012282415838792,0.032258064516129,1.0,0,1.0,0.0,-0.0015574399314015,0.0015574399314015,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2949699003843959,0.7117834921249059,mlm_topk32::bert-base-uncased::13::factual_deep::capital::correct::decrease,8::delta_pca::8::0.0::32.0,low_rho_route
bert-base-uncased,13,factual_deep,capital,correct,8,delta_pca,8,0.0,32.0,8.0,0.1827486500626069,0.0758896184810109,0.3393781192287468,3.2771494593374126,0.4152677377097582,0.1098919511715251,0.0923151969909668,0.0663108743078185,1.5496216149152398,0.2575089790819312,0.0277662426657552,0.0778344892662035,34.79467003565383,accessible_ls,increase,0.05,0.6553807282060635,0.05,0.0762915323080404,0.0137740352185743,1.0,0.1726239259442803,0.172277488745749,0.997993110186573,1.0,1.0,0.0012690100330411,3.28988835927671,0.0127388999392974,0.0127388999392974,0.3829772351840467,-0.0322905025257115,0.0322905025257115,1.3690800289257934,0.0025616843148632,0.0180896728792917,0.0108806997801271,0.2783483154353671,0.0423565639679954,0.0012690106755518,0.0201612903225806,1.0,0,1.0,0.0,0.0015550398758805,-0.0015550398758805,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254777998785948,0.64581005051423,mlm_topk32::bert-base-uncased::13::factual_deep::capital::correct::increase,8::delta_pca::8::0.0::32.0,low_rho_route
