model,item_id,task_type,layer,method,eps,objective,correct_before,pred_before,pred_after,gold,answer_preserved,correct_after,confidence_before,confidence_after,same_answer_confidence_after,gold_probability_before,gold_probability_after,wrong_confidence_reduced,correct_confidence_increased,overcorrection,p_after_A,p_after_B,p_after_C,p_after_D,outcome_group
Qwen/Qwen2.5-0.5B,8,science,12,standard_delta_pca,0.4,decrease_wrong_confidence,0,D,D,B,1,0,0.5463552152490705,0.5335911602476102,0.5335911602476102,0.02143420673834924,0.023261913937615456,1,0,0,0.22330447036905746,0.023261913937615456,0.21984245544571687,0.5335911602476102,correct_high
Qwen/Qwen2.5-0.5B,8,science,12,temperature_1.25,0.0,temperature_rescale,0,D,D,B,1,0,0.5463552152490705,0.4932774798273705,0.4932774798273705,0.02143420673834924,0.03698257497581429,1,0,0,0.23890640279277872,0.03698257497581429,0.23083354240403636,0.4932774798273705,correct_high
Qwen/Qwen2.5-0.5B,8,science,12,temperature_1.5,0.0,temperature_rescale,0,D,D,B,1,0,0.5463552152490705,0.4559790922950481,0.4559790922950481,0.02143420673834924,0.052646133156740986,1,0,0,0.24920610663437512,0.052646133156740986,0.24216866791383573,0.4559790922950481,correct_high
Qwen/Qwen2.5-0.5B,8,science,12,temperature_2,0.0,temperature_rescale,0,D,D,B,1,0,0.5463552152490705,0.40719338999018195,0.40719338999018195,0.02143420673834924,0.08065232297119262,1,0,0,0.25882786640409366,0.08065232297119262,0.25332642063453187,0.40719338999018195,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,accessible_rho,0.05,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981799138947938,0.9981799138947938,0.9981401458227818,0.9981799138947938,0,1,0,0.000606338744057731,0.9981799138947938,0.0007970172430420903,0.00041673011810646187,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,accessible_rho,0.1,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981940523377528,0.9981940523377528,0.9981401458227818,0.9981940523377528,0,1,0,0.0006016286999986762,0.9981940523377528,0.0007908260069263964,0.0004134929553220403,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,accessible_rho,0.2,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9982659119442575,0.9982659119442575,0.9981401458227818,0.9982659119442575,0,1,0,0.0005786223182448095,0.9982659119442575,0.00075466577161928,0.000400799965878595,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,accessible_rho,0.4,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9983661355342811,0.9983661355342811,0.9981401458227818,0.9983661355342811,0,1,0,0.0005478836009091552,0.9983661355342811,0.0007034964689537584,0.0003824843958558537,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,low_rho,0.05,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.998144967133121,0.998144967133121,0.9981401458227818,0.998144967133121,0,1,0,0.0006158656273955043,0.998144967133121,0.0008158893965985547,0.0004232778428848058,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,low_rho,0.1,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981530388759824,0.9981530388759824,0.9981401458227818,0.9981530388759824,0,1,0,0.0006110778646500357,0.9981530388759824,0.0008158959944872678,0.00041998726488045034,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,low_rho,0.2,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981530388759824,0.9981530388759824,0.9981401458227818,0.9981530388759824,0,1,0,0.0006110778646500357,0.9981530388759824,0.0008158959944872678,0.00041998726488045034,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,low_rho,0.4,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981720955823516,0.9981720955823516,0.9981401458227818,0.9981720955823516,0,1,0,0.0006016154662850738,0.9981720955823516,0.0008095620973239205,0.00041672685403931124,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,projected_gradient,0.05,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9982159055392359,0.9982159055392359,0.9981401458227818,0.9982159055392359,0,1,0,0.0005923142786466923,0.9982159055392359,0.0007846889287286204,0.00040709125338868015,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,projected_gradient,0.1,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9982930404395937,0.9982930404395937,0.9981401458227818,0.9982930404395937,0,1,0,0.0005696670913196739,0.9982930404395937,0.0007488132649035923,0.0003884792041829591,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,projected_gradient,0.2,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9984576362893023,0.9984576362893023,0.9981401458227818,0.9984576362893023,0,1,0,0.0005147361831003535,0.9984576362893023,0.0006766079482290035,0.00035101957936830766,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,projected_gradient,0.4,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9987076102567916,0.9987076102567916,0.9981401458227818,0.9987076102567916,0,1,0,0.0004335598427988235,0.9987076102567916,0.0005654686364352711,0.00029336126397424254,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,random_activation,0.05,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981401458227818,0.9981401458227818,0.9981401458227818,0.9981401458227818,0,0,0,0.0006206929232479858,0.9981401458227818,0.0008158854556319486,0.0004232757983382645,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,random_activation,0.1,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981368322148821,0.9981368322148821,0.9981401458227818,0.9981368322148821,0,0,0,0.000620690862682661,0.9981368322148821,0.0008158827470699273,0.00042659417536531247,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,random_activation,0.2,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981513046968539,0.9981513046968539,0.9981401458227818,0.9981513046968539,0,1,0,0.0006158695377369808,0.9981513046968539,0.000809545234988314,0.000423280530420579,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,random_activation,0.4,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981464833252903,0.9981464833252903,0.9981401458227818,0.9981464833252903,0,1,0,0.0006206968642205782,0.9981464833252903,0.0008095413246408977,0.00042327848584807463,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,standard_delta_pca,0.05,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981482550078271,0.9981482550078271,0.9981401458227818,0.9981482550078271,0,1,0,0.0006158676560477395,0.9981482550078271,0.0008158920841261167,0.0004199852519990345,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,standard_delta_pca,0.1,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981304451305586,0.9981304451305586,0.9981401458227818,0.9981304451305586,0,0,0,0.0006206868908776431,0.9981304451305586,0.000822276532977508,0.00042659144558630617,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,standard_delta_pca,0.2,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.998144967133121,0.998144967133121,0.9981401458227818,0.998144967133121,0,1,0,0.0006158656273955043,0.998144967133121,0.0008158893965985547,0.0004232778428848058,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,standard_delta_pca,0.4,increase_correct_confidence,1,B,B,B,1,1,0.9981401458227818,0.9981816212857915,0.9981816212857915,0.9981401458227818,0.9981816212857915,0,1,0,0.0006016212075901474,0.9981816212857915,0.0008032697007483817,0.0004134878058699861,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,temperature_1.25,0.0,temperature_rescale,1,B,B,B,1,1,0.9981401458227818,0.9919506676653851,0.9919506676653851,0.9981401458227818,0.9919506676653851,0,0,0,0.002700463367483805,0.9919506676653851,0.0033607809611193337,0.001988088006012002,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,temperature_1.5,0.0,temperature_rescale,1,B,B,B,1,1,0.9981401458227818,0.9787875294772257,0.9787875294772257,0.9981401458227818,0.9787875294772257,0,0,0,0.007130915240134084,0.9787875294772257,0.00855684251922635,0.005524712763414025,correct_high
Qwen/Qwen2.5-0.5B,8,science,23,temperature_2,0.0,temperature_rescale,1,B,B,B,1,1,0.9981401458227818,0.9309946364251562,0.9309946364251562,0.9981401458227818,0.9309946364251562,0,0,0,0.023216129314143713,0.9309946364251562,0.026617423393981418,0.019171810866718632,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,accessible_rho,0.05,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.507410560999595,0.507410560999595,0.3016061329333224,0.30298868479502655,1,0,0,0.1719646978863878,0.017636056318990616,0.30298868479502655,0.507410560999595,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,accessible_rho,0.1,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5057631343137059,0.5057631343137059,0.3016061329333224,0.3043736156589302,1,0,0,0.17207723998350166,0.017786010043862294,0.3043736156589302,0.5057631343137059,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,accessible_rho,0.2,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5034056182397029,0.5034056182397029,0.3016061329333224,0.3065259732514933,1,0,0,0.1719454874632641,0.0181229210455398,0.3065259732514933,0.5034056182397029,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,accessible_rho,0.4,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.49541011669929874,0.49541011669929874,0.3016061329333224,0.31245124409900776,1,0,0,0.1732273144067166,0.018911324794976807,0.31245124409900776,0.49541011669929874,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,low_rho,0.05,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5103393170904527,0.5103393170904527,0.3016061329333224,0.3011872252309419,0,0,0,0.17094225888044956,0.017531198798155886,0.3011872252309419,0.5103393170904527,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,low_rho,0.1,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5100429882692507,0.5100429882692507,0.3016061329333224,0.3021904696844396,0,0,0,0.17017694741830436,0.01758959462800534,0.3021904696844396,0.5100429882692507,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,low_rho,0.2,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.509707987834524,0.509707987834524,0.3016061329333224,0.30317395171955347,0,0,0,0.16940215251925217,0.017715907926670493,0.30317395171955347,0.509707987834524,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,low_rho,0.4,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5097282162217033,0.5097282162217033,0.3016061329333224,0.30556390069059775,0,0,0,0.16678243427921405,0.017925448808484935,0.30556390069059775,0.5097282162217033,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,projected_gradient,0.05,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.44790735670957194,0.44790735670957194,0.3016061329333224,0.34342248296500866,1,0,0,0.1903981998934334,0.018271960431985937,0.34342248296500866,0.44790735670957194,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,projected_gradient,0.1,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.38789481628797334,0.38789481628797334,0.3016061329333224,0.3848761948790888,1,0,0,0.2084377552777178,0.018791233555220034,0.3848761948790888,0.38789481628797334,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,projected_gradient,0.2,decrease_wrong_confidence,0,D,C,C,0,1,0.5090567332658862,0.4639305205444135,0.2781098142020701,0.3016061329333224,0.4639305205444135,1,0,0,0.23881096577812944,0.019148699475386968,0.4639305205444135,0.2781098142020701,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,projected_gradient,0.4,decrease_wrong_confidence,0,D,C,C,0,1,0.5090567332658862,0.5856902930697224,0.12373023106852715,0.3016061329333224,0.5856902930697224,1,0,0,0.273437312201672,0.017142163660078324,0.5856902930697224,0.12373023106852715,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,random_activation,0.05,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5096210918160247,0.5096210918160247,0.3016061329333224,0.30076334984009606,0,0,0,0.1720405134455201,0.017575044898359173,0.30076334984009606,0.5096210918160247,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,random_activation,0.1,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.510436986875732,0.510436986875732,0.3016061329333224,0.2989005609056374,0,0,0,0.17299037305254947,0.017672079166081035,0.2989005609056374,0.510436986875732,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,random_activation,0.2,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5105126974443454,0.5105126974443454,0.3016061329333224,0.2966184877005531,0,0,0,0.1750554900846364,0.017813324770465197,0.2966184877005531,0.5105126974443454,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,random_activation,0.4,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5122870776771633,0.5122870776771633,0.3016061329333224,0.2918923781920439,0,0,0,0.17773459824082796,0.0180859458899649,0.2918923781920439,0.5122870776771633,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,standard_delta_pca,0.05,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.507410560999595,0.507410560999595,0.3016061329333224,0.30298868479502655,1,0,0,0.1719646978863878,0.017636056318990616,0.30298868479502655,0.507410560999595,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,standard_delta_pca,0.1,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5057631343137059,0.5057631343137059,0.3016061329333224,0.3043736156589302,1,0,0,0.17207723998350166,0.017786010043862294,0.3043736156589302,0.5057631343137059,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,standard_delta_pca,0.2,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.5034056182397029,0.5034056182397029,0.3016061329333224,0.3065259732514933,1,0,0,0.1719454874632641,0.0181229210455398,0.3065259732514933,0.5034056182397029,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,standard_delta_pca,0.4,decrease_wrong_confidence,0,D,D,C,1,0,0.5090567332658862,0.49541011669929874,0.49541011669929874,0.3016061329333224,0.31245124409900776,1,0,0,0.1732273144067166,0.018911324794976807,0.31245124409900776,0.49541011669929874,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,temperature_1.25,0.0,temperature_rescale,0,D,D,C,1,0,0.5090567332658862,0.46625261987971994,0.46625261987971994,0.3016061329333224,0.30673297780934805,1,0,0,0.195581581682017,0.03143282062891489,0.30673297780934805,0.46625261987971994,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,temperature_1.5,0.0,temperature_rescale,0,D,D,C,1,0,0.5090567332658862,0.43555412308997676,0.43555412308997676,0.3016061329333224,0.30724968809205483,1,0,0,0.21116941653753946,0.046026772280428965,0.30724968809205483,0.43555412308997676,correct_high
Qwen/Qwen2.5-0.5B,9,science,12,temperature_2,0.0,temperature_rescale,0,D,D,C,1,0,0.5090567332658862,0.394307569645301,0.394307569645301,0.3016061329333224,0.3035093715812516,1,0,0,0.22910089324432567,0.07308216552912171,0.3035093715812516,0.394307569645301,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,accessible_rho,0.05,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929610718193794,0.9929610718193794,0.9929386468722976,0.9929610718193794,0,1,0,0.0013914953505806216,0.0021217770329863992,0.9929610718193794,0.0035256557970534848,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,accessible_rho,0.1,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9930478805753754,0.9930478805753754,0.9929386468722976,0.9930478805753754,0,1,0,0.0013807873514297807,0.002072807318487355,0.9930478805753754,0.003498524754707383,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,accessible_rho,0.2,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9932067000170456,0.9932067000170456,0.9929386468722976,0.9932067000170456,0,1,0,0.0013702610916106073,0.0019782028865455454,0.9932067000170456,0.0034448360047981607,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,accessible_rho,0.4,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9934321818678373,0.9934321818678373,0.9929386468722976,0.9934321818678373,0,1,0,0.0013599062966168478,0.0018157131267111683,0.9934321818678373,0.0033921987088347608,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,low_rho,0.05,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9928836581168095,0.9928836581168095,0.9929386468722976,0.9928836581168095,0,0,0,0.0013913868661593744,0.002171924183519453,0.9928836581168095,0.003553030833511791,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,low_rho,0.1,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9928836581168095,0.9928836581168095,0.9929386468722976,0.9928836581168095,0,0,0,0.0013913868661593744,0.002171924183519453,0.9928836581168095,0.003553030833511791,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,low_rho,0.2,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929765591561207,0.9929765591561207,0.9929386468722976,0.9929765591561207,0,1,0,0.0013699435816025597,0.002155223774155467,0.9929765591561207,0.0034982734881212653,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,low_rho,0.4,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929597745319216,0.9929597745319216,0.9929386468722976,0.9929597745319216,0,1,0,0.0013699204249751661,0.0021720906875014588,0.9929597745319216,0.0034982143556016687,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,projected_gradient,0.05,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9932336151240827,0.9932336151240827,0.9929386468722976,0.9932336151240827,0,1,0,0.0013178029239848275,0.002057061274134128,0.9932336151240827,0.0033915206777984444,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,projected_gradient,0.1,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9935414692367519,0.9935414692367519,0.9929386468722976,0.9935414692367519,0,1,0,0.0012578460848046544,0.0019634699717077557,0.9935414692367519,0.0032372147067355555,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,projected_gradient,0.2,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9941703592899155,0.9941703592899155,0.9929386468722976,0.9941703592899155,0,1,0,0.0011282396425568771,0.0017749701033226142,0.9941703592899155,0.0029264309642047983,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,projected_gradient,0.4,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9951577267821711,0.9951577267821711,0.9929386468722976,0.9951577267821711,0,1,0,0.0009217569001013105,0.0014729633323224945,0.9951577267821711,0.0024475529854051867,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,random_activation,0.05,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929278949941166,0.9929278949941166,0.9929386468722976,0.9929278949941166,0,0,0,0.001391448857924051,0.0021551181501526314,0.9929278949941166,0.0035255379978067314,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,random_activation,0.1,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.992900440167798,0.992900440167798,0.9929386468722976,0.992900440167798,0,0,0,0.0013914103838445955,0.0021550585603326584,0.992900440167798,0.003553090888024849,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,random_activation,0.2,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9928342368924956,0.9928342368924956,0.9929386468722976,0.9928342368924956,0,0,0,0.0014132276735233586,0.0021718160750302164,0.9928342368924956,0.0035807193589507836,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,random_activation,0.4,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9926938992231191,0.9926938992231191,0.9929386468722976,0.9926938992231191,0,0,0,0.0014352798648077487,0.002205705379930166,0.9926938992231191,0.00366511553214305,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,standard_delta_pca,0.05,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9928836581168095,0.9928836581168095,0.9929386468722976,0.9928836581168095,0,0,0,0.0013913868661593744,0.002171924183519453,0.9928836581168095,0.003553030833511791,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,standard_delta_pca,0.1,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9928836581168095,0.9928836581168095,0.9929386468722976,0.9928836581168095,0,0,0,0.0013913868661593744,0.002171924183519453,0.9928836581168095,0.003553030833511791,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,standard_delta_pca,0.2,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929765591561207,0.9929765591561207,0.9929386468722976,0.9929765591561207,0,1,0,0.0013699435816025597,0.002155223774155467,0.9929765591561207,0.0034982734881212653,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,standard_delta_pca,0.4,increase_correct_confidence,1,C,C,C,1,1,0.9929386468722976,0.9929597745319216,0.9929597745319216,0.9929386468722976,0.9929597745319216,0,1,0,0.0013699204249751661,0.0021720906875014588,0.9929597745319216,0.0034982143556016687,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,temperature_1.25,0.0,temperature_rescale,1,C,C,C,1,1,0.9929386468722976,0.9769884840468391,0.9769884840468391,0.9929386468722976,0.9769884840468391,0,0,0,0.005063079347603894,0.007229897542568274,0.9769884840468391,0.010718539062988731,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,temperature_1.5,0.0,temperature_rescale,1,C,C,C,1,1,0.9929386468722976,0.9501229174625465,0.9501229174625465,0.9929386468722976,0.9501229174625465,0,0,0,0.011836342797099685,0.015927540158890093,0.9501229174625465,0.02211319958146348,correct_high
Qwen/Qwen2.5-0.5B,9,science,23,temperature_2,0.0,temperature_rescale,1,C,C,C,1,1,0.9929386468722976,0.8745353225233862,0.8745353225233862,0.9929386468722976,0.8745353225233862,0,0,0,0.03261036508797768,0.04074309735681896,0.8745353225233862,0.05211121503181732,correct_high
Qwen/Qwen2.5-0.5B,10,science,12,accessible_rho,0.05,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4872846943495399,0.4872846943495399,0.20340707508075576,0.20392551207216028,1,0,0,0.20392551207216028,0.01781881266126781,0.29097098091703183,0.4872846943495399,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,accessible_rho,0.1,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4862407293611413,0.4862407293611413,0.20340707508075576,0.2042850513737361,1,0,0,0.2042850513737361,0.017990229935388093,0.2914839893297346,0.4862407293611413,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,accessible_rho,0.2,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4820680631126078,0.4820680631126078,0.20340707508075576,0.204919365730063,1,0,0,0.204919365730063,0.01833027498885135,0.2946822961684777,0.4820680631126078,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,accessible_rho,0.4,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.47524789159910136,0.47524789159910136,0.20340707508075576,0.20600471254396066,1,0,0,0.20600471254396066,0.01901230773458481,0.2997350881223532,0.47524789159910136,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,low_rho,0.05,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.49021288998639817,0.49021288998639817,0.20340707508075576,0.2027608622399572,0,0,0,0.2027608622399572,0.017717046693071246,0.28930920108057334,0.49021288998639817,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,low_rho,0.1,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.48809318649387856,0.48809318649387856,0.20340707508075576,0.20267426686093265,1,0,0,0.20267426686093265,0.01777879301842515,0.29145375362676357,0.48809318649387856,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,low_rho,0.2,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4887959689580868,0.4887959689580868,0.20340707508075576,0.2013865933945548,1,0,0,0.2013865933945548,0.017944033443933628,0.29187340420342484,0.4887959689580868,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,low_rho,0.4,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4896618531651766,0.4896618531651766,0.20340707508075576,0.19861560177218784,1,0,0,0.19861560177218784,0.018187713929292103,0.2935348311333435,0.4896618531651766,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,projected_gradient,0.05,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4264255684267973,0.4264255684267973,0.20340707508075576,0.22824915891314998,1,0,0,0.22824915891314998,0.018373448102609748,0.32695182455744287,0.4264255684267973,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,projected_gradient,0.1,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.3666754427606882,0.3666754427606882,0.20340707508075576,0.2520121006053538,1,0,0,0.2520121006053538,0.01890891217611895,0.36240354445783907,0.3666754427606882,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,projected_gradient,0.2,decrease_wrong_confidence,0,D,C,A,0,0,0.48985798231449346,0.4276339124218286,0.2593730790167062,0.20340707508075576,0.29390820325496037,1,0,0,0.29390820325496037,0.019084805306504818,0.4276339124218286,0.2593730790167062,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,projected_gradient,0.4,decrease_wrong_confidence,0,D,C,A,0,0,0.48985798231449346,0.5210060969945819,0.11355919515372503,0.20340707508075576,0.348423256194423,1,0,0,0.348423256194423,0.017011451657270055,0.5210060969945819,0.11355919515372503,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,random_activation,0.05,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4881352540848644,0.4881352540848644,0.20340707508075576,0.2050810009047906,1,0,0,0.2050810009047906,0.017573178265785992,0.2892105667445589,0.4881352540848644,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,random_activation,0.1,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4868012199428204,0.4868012199428204,0.20340707508075576,0.20612460553395692,1,0,0,0.20612460553395692,0.017525152191875934,0.28954902233134666,0.4868012199428204,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,random_activation,0.2,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.48513883707208694,0.48513883707208694,0.20340707508075576,0.20784214264489972,1,0,0,0.20784214264489972,0.017329389271218916,0.2896896310117944,0.48513883707208694,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,random_activation,0.4,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4803617230102536,0.4803617230102536,0.20340707508075576,0.21232819339933653,1,0,0,0.21232819339933653,0.01709185287130904,0.2902182307191008,0.4803617230102536,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,standard_delta_pca,0.05,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4872846943495399,0.4872846943495399,0.20340707508075576,0.20392551207216028,1,0,0,0.20392551207216028,0.01781881266126781,0.29097098091703183,0.4872846943495399,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,standard_delta_pca,0.1,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4862407293611413,0.4862407293611413,0.20340707508075576,0.2042850513737361,1,0,0,0.2042850513737361,0.017990229935388093,0.2914839893297346,0.4862407293611413,correct_low
Qwen/Qwen2.5-0.5B,10,science,12,standard_delta_pca,0.2,decrease_wrong_confidence,0,D,D,A,1,0,0.48985798231449346,0.4820680631126078,0.4820680631126078,0.20340707508075576,0.204919365730063,1,0,0,0.204919365730063,0.01833027498885135,0.2946822961684777,0.4820680631126078,correct_low
