model,item_id,task_type,layer,method,eps,objective,correct_before,pred_before,pred_after,gold,answer_preserved,correct_after,confidence_before,confidence_after,same_answer_confidence_after,gold_probability_before,gold_probability_after,wrong_confidence_reduced,correct_confidence_increased,overcorrection,semantic_drift_proxy,p_after_A,p_after_B,p_after_C,p_after_D,outcome_group
distilgpt2,65,science,3,standard_delta_pca,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9333049023542006,0.9317113520657632,0.9317113520657632,0.020619391031914402,0.02090833866595878,1,0,0,5.676445392083544e-06,0.9317113520657632,0.0024203158752952375,0.02090833866595878,0.04495999339298269,wrong_high
distilgpt2,65,science,3,standard_delta_pca,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9333049023542006,0.9296960365991846,0.9296960365991846,0.020619391031914402,0.021525379705262335,1,0,0,2.6158761536004913e-05,0.9296960365991846,0.0024917435600575167,0.021525379705262335,0.04628684013549574,wrong_high
distilgpt2,65,science,3,standard_delta_pca,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9333049023542006,0.9262248883833836,0.9262248883833836,0.020619391031914402,0.022125749481398227,1,0,0,0.0001006816046275887,0.9262248883833836,0.002561241406033913,0.022125749481398227,0.04908812072918427,wrong_high
distilgpt2,65,science,3,temperature_1.25,0.0,temperature_rescale,0,A,A,C,1,0,0.9333049023542006,0.8755059186388526,0.8755059186388526,0.020619391031914402,0.04146301860481379,1,0,0,0.0050827792597368604,0.8755059186388526,0.007480517035560794,0.04146301860481379,0.07555054572077266,wrong_high
distilgpt2,65,science,3,temperature_1.5,0.0,temperature_rescale,0,A,A,C,1,0,0.9333049023542006,0.8147009317063514,0.8147009317063514,0.020619391031914402,0.06414553103087274,1,0,0,0.01716317379446934,0.8147009317063514,0.015395435831820946,0.06414553103087274,0.105758101430955,wrong_high
distilgpt2,65,science,3,temperature_2,0.0,temperature_rescale,0,A,A,C,1,0,0.9333049023542006,0.7062797148637945,0.7062797148637945,0.020619391031914402,0.10497910766275181,1,0,0,0.04821012893177201,0.7062797148637945,0.035997477109870044,0.10497910766275181,0.15274370036358373,wrong_high
distilgpt2,65,science,5,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,low_rho,0.05,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,low_rho,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,low_rho,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,low_rho,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.998973308624569,0.998973308624569,0.0004042402623978174,0.0004303003009242472,1,0,0,2.0356096189849083e-07,0.998973308624569,0.00010879695416034745,0.0004303003009242472,0.0004875941203465006,wrong_high
distilgpt2,65,science,5,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989071650828875,0.9989071650828875,0.0004042402623978174,0.0004580219576662336,1,0,0,1.1397944206262506e-06,0.9989071650828875,0.0001158060866460292,0.0004580219576662336,0.000519006872800132,wrong_high
distilgpt2,65,science,5,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989071650828875,0.9989071650828875,0.0004042402623978174,0.0004580219576662336,1,0,0,1.1397944206262506e-06,0.9989071650828875,0.0001158060866460292,0.0004580219576662336,0.000519006872800132,wrong_high
distilgpt2,65,science,5,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9988737297151729,0.9988737297151729,0.0004042402623978174,0.0004580066267795294,1,0,0,1.9069482608533963e-06,0.9988737297151729,0.00011580221039083157,0.0004580066267795294,0.0005524614476567338,wrong_high
distilgpt2,65,science,5,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.998723959925445,0.998723959925445,0.0004042402623978174,0.0005189116840386847,1,0,0,8.40980335905731e-06,0.998723959925445,0.00013120142045070136,0.0005189116840386847,0.0006259269700654438,wrong_high
distilgpt2,65,science,5,random_activation,0.05,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,random_activation,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,random_activation,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,random_activation,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989418947799663,0.9989418947799663,0.0004042402623978174,0.0004302867696450138,1,0,0,4.488692721552827e-07,0.9989418947799663,0.00010879353291717535,0.0004302867696450138,0.0005190249174714531,wrong_high
distilgpt2,65,science,5,standard_delta_pca,0.05,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.998934885673387,0.998934885673387,0.0004042402623978174,0.00043028375052463864,1,0,0,5.035701780953545e-07,0.998934885673387,0.00011580930037120554,0.00043028375052463864,0.0005190212757171299,wrong_high
distilgpt2,65,science,5,standard_delta_pca,0.1,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.998973308624569,0.998973308624569,0.0004042402623978174,0.0004303003009242472,1,0,0,2.0356096189849083e-07,0.998973308624569,0.00010879695416034745,0.0004303003009242472,0.0004875941203465006,wrong_high
distilgpt2,65,science,5,standard_delta_pca,0.2,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989418947799663,0.9989418947799663,0.0004042402623978174,0.0004302867696450138,1,0,0,4.488692721552827e-07,0.9989418947799663,0.00010879353291717535,0.0004302867696450138,0.0005190249174714531,wrong_high
distilgpt2,65,science,5,standard_delta_pca,0.4,decrease_wrong_confidence,0,A,A,C,1,0,0.9989993531144303,0.9989993531144303,0.9989993531144303,0.0004042402623978174,0.0004042402623978174,0,0,0,0.0,0.9989993531144303,0.00010879979063369976,0.0004042402623978174,0.00048760683253812196,wrong_high
distilgpt2,65,science,5,temperature_1.25,0.0,temperature_rescale,0,A,A,C,1,0,0.9989993531144303,0.9951745373648899,0.9951745373648899,0.0004042402623978174,0.0019211388019245489,1,0,0,0.0006867392500665736,0.9951745373648899,0.0006722789880755785,0.0019211388019245489,0.0022320448451099277,wrong_high
distilgpt2,65,science,5,temperature_1.5,0.0,temperature_rescale,0,A,A,C,1,0,0.9989993531144303,0.9862413836914804,0.9862413836914804,0.0004042402623978174,0.0053955136481095576,1,0,0,0.003312129528522709,0.9862413836914804,0.002249184716553907,0.0053955136481095576,0.006113917943856293,wrong_high
distilgpt2,65,science,5,temperature_2,0.0,temperature_rescale,0,A,A,C,1,0,0.9989993531144303,0.94998824128604,0.94998824128604,0.0004042402623978174,0.019109767789535808,1,0,0,0.015540087725385189,0.94998824128604,0.009914016926444008,0.019109767789535808,0.020987973997980303,wrong_high
distilgpt2,66,science,3,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8792701805041099,0.8792701805041099,0.004988908872577238,0.004988908872577238,0,0,0,0.0,0.8792701805041099,0.004988908872577238,0.04242942990708692,0.0733114807162259,wrong_high
distilgpt2,66,science,3,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8776704907575493,0.8776704907575493,0.004988908872577238,0.004979832360548352,1,0,0,3.1420995087098435e-06,0.8776704907575493,0.004979832360548352,0.04301918710562728,0.07433048977627518,wrong_high
distilgpt2,66,science,3,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8786830740876662,0.8786830740876662,0.004988908872577238,0.004985577677598621,1,0,0,1.2487958176957463e-06,0.8786830740876662,0.004985577677598621,0.043068819071378724,0.07326252916335643,wrong_high
distilgpt2,66,science,3,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8770075830269651,0.8770075830269651,0.004988908872577238,0.005054432792154397,1,0,0,6.829531806136155e-06,0.8770075830269651,0.005054432792154397,0.04366363649529863,0.07427434768558204,wrong_high
distilgpt2,66,science,3,low_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8792701805041099,0.8792701805041099,0.004988908872577238,0.004988908872577238,0,0,0,0.0,0.8792701805041099,0.004988908872577238,0.04242942990708692,0.0733114807162259,wrong_high
distilgpt2,66,science,3,low_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8782562443545365,0.8782562443545365,0.004988908872577238,0.004983155879737276,1,0,0,2.08712553995149e-06,0.8782562443545365,0.004983155879737276,0.04238050213295961,0.07438009763276662,wrong_high
distilgpt2,66,science,3,low_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8783241007507018,0.8783241007507018,0.004988908872577238,0.004906278251369058,1,0,0,2.259735329524599e-06,0.8783241007507018,0.004906278251369058,0.04238377656244519,0.0743858444354842,wrong_high
distilgpt2,66,science,3,low_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8768298418618345,0.8768298418618345,0.004988908872577238,0.004897931389564745,1,0,0,2.1052967299264912e-05,0.8768298418618345,0.004897931389564745,0.041655689027629304,0.07661653772097156,wrong_high
distilgpt2,66,science,3,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8714851893260495,0.8714851893260495,0.004988908872577238,0.005182040358678925,1,0,0,7.069623724144294e-05,0.8714851893260495,0.005182040358678925,0.04476599765586749,0.07856677265940404,wrong_high
distilgpt2,66,science,3,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8632668767543049,0.8632668767543049,0.004988908872577238,0.005379518576942803,1,0,0,0.00029068374757169066,0.8632668767543049,0.005379518576942803,0.0472037758554841,0.08414982881326807,wrong_high
distilgpt2,66,science,3,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8447768635758557,0.8447768635758557,0.004988908872577238,0.005781698662253767,1,0,0,0.0012690135502928168,0.8447768635758557,0.005781698662253767,0.05316751160626042,0.09627392615563012,wrong_high
distilgpt2,66,science,3,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8024133606841799,0.8024133606841799,0.004988908872577238,0.0067286456817581015,1,0,0,0.0056276844074606685,0.8024133606841799,0.0067286456817581015,0.06586609960755892,0.12499189402650325,wrong_high
distilgpt2,66,science,3,random_activation,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8792701805041099,0.8792701805041099,0.004988908872577238,0.004988908872577238,0,0,0,0.0,0.8792701805041099,0.004988908872577238,0.04242942990708692,0.0733114807162259,wrong_high
distilgpt2,66,science,3,random_activation,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8793381936755513,0.8793381936755513,0.004988908872577238,0.004911942928061642,0,0,0,1.5032260379938227e-07,0.8793381936755513,0.004911942928061642,0.04243271190180756,0.07331715149457951,wrong_high
distilgpt2,66,science,3,random_activation,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8782562443545365,0.8782562443545365,0.004988908872577238,0.004983155879737276,1,0,0,2.08712553995149e-06,0.8782562443545365,0.004983155879737276,0.04238050213295961,0.07438009763276662,wrong_high
distilgpt2,66,science,3,random_activation,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8771599791203466,0.8771599791203466,0.004988908872577238,0.005055311092213246,1,0,0,8.510780144507248e-06,0.8771599791203466,0.005055311092213246,0.04232760154569419,0.07545710824174615,wrong_high
distilgpt2,66,science,3,standard_delta_pca,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8792701805041099,0.8792701805041099,0.004988908872577238,0.004988908872577238,0,0,0,0.0,0.8792701805041099,0.004988908872577238,0.04242942990708692,0.0733114807162259,wrong_high
distilgpt2,66,science,3,standard_delta_pca,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8765756864339632,0.8765756864339632,0.004988908872577238,0.005051943654837073,1,0,0,9.35494098841267e-06,0.8765756864339632,0.005051943654837073,0.04296552506214243,0.0754068448490575,wrong_high
distilgpt2,66,science,3,standard_delta_pca,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8738232869910427,0.8738232869910427,0.004988908872577238,0.005115387562946398,1,0,0,3.785391619899538e-05,0.8738232869910427,0.005115387562946398,0.04350509973085464,0.07755622571515636,wrong_high
distilgpt2,66,science,3,standard_delta_pca,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8792701805041099,0.8675317903144688,0.8675317903144688,0.004988908872577238,0.005239767656803481,1,0,0,0.00016477285935983426,0.8675317903144688,0.005239767656803481,0.04526468541467572,0.08196375661405207,wrong_high
distilgpt2,66,science,3,temperature_1.25,0.0,temperature_rescale,0,A,A,B,1,0,0.8792701805041099,0.8054912471164569,0.8054912471164569,0.004988908872577238,0.012857821923597749,1,0,0,0.005437993419381049,0.8054912471164569,0.012857821923597749,0.07126835044972923,0.11038258051021617,wrong_high
distilgpt2,66,science,3,temperature_1.5,0.0,temperature_rescale,0,A,A,B,1,0,0.8792701805041099,0.7378929403216731,0.7378929403216731,0.004988908872577238,0.023473733675313926,1,0,0,0.01738481594010973,0.7378929403216731,0.023473733675313926,0.0978039938803211,0.14082933212269194,wrong_high
distilgpt2,66,science,3,temperature_2,0.0,temperature_rescale,0,A,A,B,1,0,0.8792701805041099,0.6314135203283825,0.6314135203283825,0.004988908872577238,0.04756149423148463,1,0,0,0.04565724194321882,0.6314135203283825,0.04756149423148463,0.13870314323109526,0.1823218422090376,wrong_high
distilgpt2,66,science,5,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,low_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,low_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,low_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,low_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.9852553712429499,0.9852553712429499,0.003339358700284574,0.0033380969451908713,1,0,0,2.9341332932395875e-06,0.9852553712429499,0.0033380969451908713,0.005170145688489666,0.006236386123369697,wrong_high
distilgpt2,66,science,5,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.9852553712429499,0.9852553712429499,0.003339358700284574,0.0033380969451908713,1,0,0,2.9341332932395875e-06,0.9852553712429499,0.0033380969451908713,0.005170145688489666,0.006236386123369697,wrong_high
distilgpt2,66,science,5,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.9839704062519763,0.9839704062519763,0.003339358700284574,0.0035487513941188003,1,0,0,2.4246274756135633e-05,0.9839704062519763,0.0035487513941188003,0.005850901907910399,0.0066299404459944115,wrong_high
distilgpt2,66,science,5,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.9818747755905446,0.9818747755905446,0.003339358700284574,0.004012697789031753,1,0,0,0.00011176076036392214,0.9818747755905446,0.004012697789031753,0.006615820197668027,0.007496706422755789,wrong_high
distilgpt2,66,science,5,random_activation,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,random_activation,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,random_activation,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,random_activation,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,standard_delta_pca,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,standard_delta_pca,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.9861363182702017,0.9861363182702017,0.003339358700284574,0.0031386557365311427,0,0,0,3.995910888666598e-06,0.9861363182702017,0.0031386557365311427,0.004861245101721265,0.005863780891545762,wrong_high
distilgpt2,66,science,5,standard_delta_pca,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,standard_delta_pca,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.985627784328512,0.985627784328512,0.985627784328512,0.003339358700284574,0.003339358700284574,0,0,0,0.0,0.985627784328512,0.003339358700284574,0.005172099933008248,0.005860757038195332,wrong_high
distilgpt2,66,science,5,temperature_1.25,0.0,temperature_rescale,0,A,A,B,1,0,0.985627784328512,0.9595681575374917,0.9595681575374917,0.003339358700284574,0.010139952840935598,1,0,0,0.0033191641298439883,0.9595681575374917,0.010139952840935598,0.014389278020837708,0.01590261160073496,wrong_high
distilgpt2,66,science,5,temperature_1.5,0.0,temperature_rescale,0,A,A,B,1,0,0.985627784328512,0.9211690977268432,0.9211690977268432,0.003339358700284574,0.02077970844563694,1,0,0,0.012827907547801597,0.9211690977268432,0.02077970844563694,0.027816896440848667,0.030234297386671077,wrong_high
distilgpt2,66,science,5,temperature_2,0.0,temperature_rescale,0,A,A,B,1,0,0.985627784328512,0.8279801264848011,0.8279801264848011,0.003339358700284574,0.0481942226706237,1,0,0,0.042753968305402804,0.8279801264848011,0.0481942226706237,0.059978679191747784,0.06384697165282745,wrong_high
distilgpt2,67,science,3,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8870528683153484,0.8870528683153484,0.005797401070016395,0.005884251730591501,1,0,0,1.403592651036348e-06,0.8870528683153484,0.005884251730591501,0.04280498569676053,0.06425789425729969,wrong_high
distilgpt2,67,science,3,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8860741302585395,0.8860741302585395,0.005797401070016395,0.005970320526942792,1,0,0,3.5580841976106574e-06,0.8860741302585395,0.005970320526942792,0.042757756416501126,0.06519779279801667,wrong_high
distilgpt2,67,science,3,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8854779054984713,0.8854779054984713,0.005797401070016395,0.00596630319610991,1,0,0,7.114362349270611e-06,0.8854779054984713,0.00596630319610991,0.04340186903362631,0.0651539222717926,wrong_high
distilgpt2,67,science,3,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8838838558152121,0.8838838558152121,0.005797401070016395,0.00604934903771265,1,0,0,1.906729587172767e-05,0.8838838558152121,0.00604934903771265,0.04400598595872316,0.06606080918835233,wrong_high
distilgpt2,67,science,3,low_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8876419339475508,0.8876419339475508,0.005797401070016395,0.005888159288516771,1,0,0,1.772603736804543e-07,0.8876419339475508,0.005888159288516771,0.04216934073535899,0.06430056602857365,wrong_high
distilgpt2,67,science,3,low_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.886744028847789,0.886744028847789,0.005797401070016395,0.005882203048673689,1,0,0,2.002815399882433e-06,0.886744028847789,0.005882203048673689,0.042126683820840005,0.06524708428269733,wrong_high
distilgpt2,67,science,3,low_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8858338416007251,0.8858338416007251,0.005797401070016395,0.005876165335393003,1,0,0,7.575908370526972e-06,0.8858338416007251,0.005876165335393003,0.042083443416475914,0.06620654964740615,wrong_high
distilgpt2,67,science,3,low_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8849112318669254,0.8849112318669254,0.005797401070016395,0.005870045217735212,1,0,0,1.6972705391795186e-05,0.8849112318669254,0.005870045217735212,0.042039612855139845,0.06717911006019962,wrong_high
distilgpt2,67,science,3,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8803987259212278,0.8803987259212278,0.005797401070016395,0.006120384384595088,1,0,0,6.629557311387869e-05,0.8803987259212278,0.006120384384595088,0.044522732547156676,0.0689581571470203,wrong_high
distilgpt2,67,science,3,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8721007469108938,0.8721007469108938,0.005797401070016395,0.006353653188042488,1,0,0,0.000290905544911704,0.8721007469108938,0.006353653188042488,0.04768681538594294,0.07385878451512078,wrong_high
distilgpt2,67,science,3,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8546441155087838,0.8546441155087838,0.005797401070016395,0.006946133286630083,1,0,0,0.0012302147083533138,0.8546441155087838,0.006946133286630083,0.053788524389973745,0.08462122681461236,wrong_high
distilgpt2,67,science,3,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.814847209164624,0.814847209164624,0.005797401070016395,0.007988480945552129,1,0,0,0.005342029109083664,0.814847209164624,0.007988480945552129,0.06688673204296594,0.1102775778468578,wrong_high
distilgpt2,67,science,3,random_activation,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8876419339475508,0.8876419339475508,0.005797401070016395,0.005888159288516771,1,0,0,1.772603736804543e-07,0.8876419339475508,0.005888159288516771,0.04216934073535899,0.06430056602857365,wrong_high
distilgpt2,67,science,3,random_activation,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8891908602822773,0.8891908602822773,0.005797401070016395,0.005806987323695021,0,0,0,2.8856715963792277e-06,0.8891908602822773,0.005806987323695021,0.04158800995353002,0.06341414244049767,wrong_high
distilgpt2,67,science,3,random_activation,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8876419339475508,0.8876419339475508,0.005797401070016395,0.005888159288516771,1,0,0,1.772603736804543e-07,0.8876419339475508,0.005888159288516771,0.04216934073535899,0.06430056602857365,wrong_high
distilgpt2,67,science,3,random_activation,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8891095541083702,0.8891095541083702,0.005797401070016395,0.005897894724565305,0,0,0,3.1006974585196434e-06,0.8891095541083702,0.005897894724565305,0.04158420721317273,0.06340834395389176,wrong_high
distilgpt2,67,science,3,standard_delta_pca,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.8877229719125886,0.8860741302585395,0.8860741302585395,0.005797401070016395,0.005970320526942792,1,0,0,3.5580841976106574e-06,0.8860741302585395,0.005970320526942792,0.042757756416501126,0.06519779279801667,wrong_high
